span_id,line_id,tower_id,voltage_kv,region,component,installation_date,maintenance_date,maintenance_period_days,event_occurred,HI_score_last,HI_class_last,HI_trend_per_year,lightning_strikes_1km_annual,lightning_strikes_5km_annual,max_peak_current_kA,lightning_flash_density,lightning_caused_trip,avg_rainfall_mm_year,max_wind_speed_ms,avg_wind_speed_ms,avg_humidity_pct,avg_temperature_c,max_temperature_c,temp_fluctuation_c,pm25_annual_avg,pm25_exceedance_days,coastal_proximity,pollution_severity,row_width_m,encroachment_events_total,encroachment_severity,vegetation_encroachment,structure_encroachment,encroachment_caused_trip,last_vegetation_cut_days,total_outage_events,fault_type_most_common,transient_faults,permanent_faults,mttr_hours,fault_to_failure_flag,failure_mode
SP-01582,LINE-S2,112,230,South,Fittings,2018-08-23,,2412,0,4.41,HI4,0.6674,8.2,32.5,29.4,12.55,2,1942.0,31.0,3.9,92.5,28.2,36.0,8.1,32.1,0,coastal,d,40,0,none,0,0,0,195,0,equipment_failure,0,0,18.9,0,
SP-01582,LINE-S2,112,230,South,Arrester,2018-08-23,,2412,0,5.0,HI5,0.7566,8.2,32.5,29.4,12.55,1,1942.0,31.0,3.9,92.5,28.2,36.0,8.1,32.1,0,coastal,d,40,0,none,0,0,0,195,1,lightning,0,1,7.9,0,
SP-01583,LINE-S2,113,230,South,Conductor,2018-08-21,,2414,0,3.73,HI3,0.564,7.6,41.9,39.8,13.28,2,1511.3,38.7,3.9,88.7,28.8,38.3,7.0,13.3,0,coastal,d,40,4,minor,0,0,0,549,2,overload,1,1,20.2,0,
SP-01583,LINE-S2,113,230,South,Damper,2018-08-21,,2414,0,5.0,HI5,0.756,7.6,41.9,39.8,13.28,0,1511.3,38.7,3.9,88.7,28.8,38.3,7.0,13.3,0,coastal,d,40,4,minor,0,0,0,549,0,wind,0,0,72.0,0,
SP-01583,LINE-S2,113,230,South,Spacer,2018-08-21,,2414,0,5.0,HI5,0.756,7.6,41.9,39.8,13.28,2,1511.3,38.7,3.9,88.7,28.8,38.3,7.0,13.3,0,coastal,d,40,4,minor,0,0,0,549,1,lightning,0,1,41.8,0,
SP-01583,LINE-S2,113,230,South,Insulator,2018-08-21,2019-08-21,365,1,5.0,HI5,5.0,7.6,41.9,39.8,13.28,1,1511.3,38.7,3.9,88.7,28.8,38.3,7.0,13.3,0,coastal,d,40,4,minor,0,0,0,549,2,lightning,1,1,23.3,1,mechanical_fatigue
SP-01583,LINE-S2,113,230,South,Fittings,2018-08-21,,2414,0,3.07,HI3,0.4642,7.6,41.9,39.8,13.28,3,1511.3,38.7,3.9,88.7,28.8,38.3,7.0,13.3,0,coastal,d,40,4,minor,0,0,0,549,1,lightning,0,1,3.7,0,
SP-01583,LINE-S2,113,230,South,Arrester,2018-08-21,,2414,0,5.0,HI5,0.756,7.6,41.9,39.8,13.28,2,1511.3,38.7,3.9,88.7,28.8,38.3,7.0,13.3,0,coastal,d,40,4,minor,0,0,0,549,0,equipment_failure,0,0,12.0,0,
SP-01584,LINE-S2,114,230,South,Conductor,2019-06-27,,2104,0,3.23,HI3,0.5603,3.0,10.3,19.4,10.06,2,1567.4,40.0,6.2,89.7,26.1,39.8,9.3,23.1,0,coastal,d,40,0,none,0,0,0,121,3,unknown,1,2,28.1,0,
SP-01584,LINE-S2,114,230,South,Damper,2019-06-27,,2104,0,5.0,HI5,0.8674,3.0,10.3,19.4,10.06,0,1567.4,40.0,6.2,89.7,26.1,39.8,9.3,23.1,0,coastal,d,40,0,none,0,0,0,121,1,wind,0,1,4.4,0,
SP-01584,LINE-S2,114,230,South,Spacer,2019-06-27,,2104,0,5.0,HI5,0.8674,3.0,10.3,19.4,10.06,1,1567.4,40.0,6.2,89.7,26.1,39.8,9.3,23.1,0,coastal,d,40,0,none,0,0,0,121,2,wind,1,1,19.9,0,
SP-01584,LINE-S2,114,230,South,Insulator,2019-06-27,,2104,0,5.0,HI5,0.8674,3.0,10.3,19.4,10.06,2,1567.4,40.0,6.2,89.7,26.1,39.8,9.3,23.1,0,coastal,d,40,0,none,0,0,0,121,1,vegetation,0,1,8.4,0,
SP-01584,LINE-S2,114,230,South,Fittings,2019-06-27,,2104,0,5.0,HI5,0.8674,3.0,10.3,19.4,10.06,1,1567.4,40.0,6.2,89.7,26.1,39.8,9.3,23.1,0,coastal,d,40,0,none,0,0,0,121,1,vegetation,0,1,19.1,0,
SP-01584,LINE-S2,114,230,South,Arrester,2019-06-27,,2104,0,4.43,HI4,0.7685,3.0,10.3,19.4,10.06,1,1567.4,40.0,6.2,89.7,26.1,39.8,9.3,23.1,0,coastal,d,40,0,none,0,0,0,121,2,vegetation,1,1,31.6,0,
SP-01585,LINE-S2,115,230,South,Conductor,2021-12-18,2024-03-06,809,1,5.0,HI5,2.2559,9.7,31.8,46.9,8.59,1,2143.0,22.3,4.2,88.3,27.7,38.5,9.1,13.7,0,coastal,d,30,10,severe,1,1,2,437,3,vegetation,2,1,9.4,1,corrosion
SP-01585,LINE-S2,115,230,South,Damper,2021-12-18,,1199,0,2.69,HI2,0.8189,9.7,31.8,46.9,8.59,1,2143.0,22.3,4.2,88.3,27.7,38.5,9.1,13.7,0,coastal,d,30,10,severe,1,1,2,437,2,equipment_failure,1,1,21.5,0,
SP-01585,LINE-S2,115,230,South,Spacer,2021-12-18,,1199,0,1.84,HI1,0.5601,9.7,31.8,46.9,8.59,1,2143.0,22.3,4.2,88.3,27.7,38.5,9.1,13.7,0,coastal,d,30,10,severe,1,1,2,437,2,wind,1,1,7.2,0,
SP-01585,LINE-S2,115,230,South,Insulator,2021-12-18,,1199,0,3.02,HI3,0.9193,9.7,31.8,46.9,8.59,1,2143.0,22.3,4.2,88.3,27.7,38.5,9.1,13.7,0,coastal,d,30,10,severe,1,1,2,437,1,equipment_failure,0,1,20.6,0,
SP-01585,LINE-S2,115,230,South,Fittings,2021-12-18,,1199,0,4.73,HI4,1.4399,9.7,31.8,46.9,8.59,1,2143.0,22.3,4.2,88.3,27.7,38.5,9.1,13.7,0,coastal,d,30,10,severe,1,1,2,437,1,vegetation,0,1,10.4,0,
SP-01585,LINE-S2,115,230,South,Arrester,2021-12-18,,1199,0,3.69,HI3,1.1233,9.7,31.8,46.9,8.59,0,2143.0,22.3,4.2,88.3,27.7,38.5,9.1,13.7,0,coastal,d,30,10,severe,1,1,2,437,1,unknown,0,1,4.6,0,
SP-01586,LINE-S2,116,230,South,Conductor,2021-02-06,,1514,0,4.14,HI4,0.9981,4.5,21.8,35.8,8.78,1,1939.1,39.8,4.5,85.3,26.5,38.3,5.9,25.4,0,coastal,d,20,1,minor,0,0,0,172,1,unknown,0,1,24.3,0,
SP-01586,LINE-S2,116,230,South,Damper,2021-02-06,,1514,0,5.0,HI5,1.2054,4.5,21.8,35.8,8.78,1,1939.1,39.8,4.5,85.3,26.5,38.3,5.9,25.4,0,coastal,d,20,1,minor,0,0,0,172,1,equipment_failure,0,1,4.0,0,
SP-01586,LINE-S2,116,230,South,Spacer,2021-02-06,,1514,0,5.0,HI5,1.2054,4.5,21.8,35.8,8.78,1,1939.1,39.8,4.5,85.3,26.5,38.3,5.9,25.4,0,coastal,d,20,1,minor,0,0,0,172,0,wind,0,0,5.4,0,
SP-01586,LINE-S2,116,230,South,Insulator,2021-02-06,,1514,0,4.94,HI4,1.191,4.5,21.8,35.8,8.78,1,1939.1,39.8,4.5,85.3,26.5,38.3,5.9,25.4,0,coastal,d,20,1,minor,0,0,0,172,3,vegetation,2,1,2.3,0,
SP-01586,LINE-S2,116,230,South,Fittings,2021-02-06,2022-08-05,545,1,5.0,HI5,3.3486,4.5,21.8,35.8,8.78,1,1939.1,39.8,4.5,85.3,26.5,38.3,5.9,25.4,0,coastal,d,20,1,minor,0,0,0,172,1,wind,0,1,15.9,1,corrosion
SP-01586,LINE-S2,116,230,South,Arrester,2021-02-06,,1514,0,3.89,HI3,0.9378,4.5,21.8,35.8,8.78,1,1939.1,39.8,4.5,85.3,26.5,38.3,5.9,25.4,0,coastal,d,20,1,minor,0,0,0,172,1,vegetation,0,1,2.7,0,
SP-01587,LINE-S2,117,230,South,Conductor,2020-11-09,,1603,0,2.96,HI2,0.674,8.5,39.2,37.2,8.73,0,1863.4,20.9,7.7,91.3,28.7,38.9,6.5,12.5,0,coastal,d,40,0,none,0,0,0,302,1,equipment_failure,0,1,9.9,0,
SP-01587,LINE-S2,117,230,South,Damper,2020-11-09,,1603,0,3.78,HI3,0.8607,8.5,39.2,37.2,8.73,1,1863.4,20.9,7.7,91.3,28.7,38.9,6.5,12.5,0,coastal,d,40,0,none,0,0,0,302,3,equipment_failure,1,2,22.0,0,
SP-01587,LINE-S2,117,230,South,Spacer,2020-11-09,,1603,0,1.59,HI1,0.362,8.5,39.2,37.2,8.73,0,1863.4,20.9,7.7,91.3,28.7,38.9,6.5,12.5,0,coastal,d,40,0,none,0,0,0,302,1,lightning,0,1,65.9,0,
SP-01587,LINE-S2,117,230,South,Insulator,2020-11-09,,1603,0,4.09,HI4,0.9313,8.5,39.2,37.2,8.73,0,1863.4,20.9,7.7,91.3,28.7,38.9,6.5,12.5,0,coastal,d,40,0,none,0,0,0,302,0,unknown,0,0,4.5,0,
SP-01587,LINE-S2,117,230,South,Fittings,2020-11-09,,1603,0,5.0,HI5,1.1385,8.5,39.2,37.2,8.73,1,1863.4,20.9,7.7,91.3,28.7,38.9,6.5,12.5,0,coastal,d,40,0,none,0,0,0,302,2,wind,1,1,25.2,0,
SP-01587,LINE-S2,117,230,South,Arrester,2020-11-09,,1603,0,2.27,HI2,0.5169,8.5,39.2,37.2,8.73,0,1863.4,20.9,7.7,91.3,28.7,38.9,6.5,12.5,0,coastal,d,40,0,none,0,0,0,302,0,equipment_failure,0,0,9.3,0,
SP-01588,LINE-S2,118,230,South,Conductor,2020-10-03,,1640,0,2.91,HI2,0.6477,6.2,32.9,18.5,11.91,1,2272.6,24.4,3.2,88.6,28.8,36.4,7.0,17.7,0,coastal,d,40,1,minor,0,0,0,690,1,equipment_failure,0,1,14.4,0,
SP-01588,LINE-S2,118,230,South,Damper,2020-10-03,,1640,0,3.74,HI3,0.8324,6.2,32.9,18.5,11.91,1,2272.6,24.4,3.2,88.6,28.8,36.4,7.0,17.7,0,coastal,d,40,1,minor,0,0,0,690,3,wind,1,2,39.7,0,
SP-01588,LINE-S2,118,230,South,Spacer,2020-10-03,,1640,0,2.8,HI2,0.6232,6.2,32.9,18.5,11.91,0,2272.6,24.4,3.2,88.6,28.8,36.4,7.0,17.7,0,coastal,d,40,1,minor,0,0,0,690,2,wind,1,1,19.6,0,
SP-01588,LINE-S2,118,230,South,Insulator,2020-10-03,,1640,0,5.0,HI5,1.1128,6.2,32.9,18.5,11.91,2,2272.6,24.4,3.2,88.6,28.8,36.4,7.0,17.7,0,coastal,d,40,1,minor,0,0,0,690,2,wind,1,1,10.7,0,
SP-01588,LINE-S2,118,230,South,Fittings,2020-10-03,,1640,0,4.88,HI4,1.0861,6.2,32.9,18.5,11.91,2,2272.6,24.4,3.2,88.6,28.8,36.4,7.0,17.7,0,coastal,d,40,1,minor,0,0,0,690,2,equipment_failure,1,1,20.6,0,
SP-01588,LINE-S2,118,230,South,Arrester,2020-10-03,,1640,0,5.0,HI5,1.1128,6.2,32.9,18.5,11.91,0,2272.6,24.4,3.2,88.6,28.8,36.4,7.0,17.7,0,coastal,d,40,1,minor,0,0,0,690,0,lightning,0,0,4.3,0,
SP-01589,LINE-S2,119,230,South,Conductor,2019-09-28,,2011,0,4.27,HI4,0.775,9.1,34.2,33.5,11.25,2,1621.2,32.2,4.8,84.0,26.4,39.2,5.8,11.4,0,coastal,d,30,0,none,0,0,0,377,2,vegetation,1,1,15.5,0,
SP-01589,LINE-S2,119,230,South,Damper,2019-09-28,,2011,0,5.0,HI5,0.9075,9.1,34.2,33.5,11.25,2,1621.2,32.2,4.8,84.0,26.4,39.2,5.8,11.4,0,coastal,d,30,0,none,0,0,0,377,0,overload,0,0,9.7,0,
SP-01589,LINE-S2,119,230,South,Spacer,2019-09-28,,2011,0,5.0,HI5,0.9075,9.1,34.2,33.5,11.25,2,1621.2,32.2,4.8,84.0,26.4,39.2,5.8,11.4,0,coastal,d,30,0,none,0,0,0,377,3,vegetation,1,2,19.2,0,
SP-01589,LINE-S2,119,230,South,Insulator,2019-09-28,,2011,0,4.2,HI4,0.7623,9.1,34.2,33.5,11.25,0,1621.2,32.2,4.8,84.0,26.4,39.2,5.8,11.4,0,coastal,d,30,0,none,0,0,0,377,1,wind,0,1,39.0,0,
SP-01589,LINE-S2,119,230,South,Fittings,2019-09-28,,2011,0,5.0,HI5,0.9075,9.1,34.2,33.5,11.25,1,1621.2,32.2,4.8,84.0,26.4,39.2,5.8,11.4,0,coastal,d,30,0,none,0,0,0,377,0,vegetation,0,0,10.5,0,
SP-01589,LINE-S2,119,230,South,Arrester,2019-09-28,,2011,0,4.76,HI4,0.8639,9.1,34.2,33.5,11.25,1,1621.2,32.2,4.8,84.0,26.4,39.2,5.8,11.4,0,coastal,d,30,0,none,0,0,0,377,0,lightning,0,0,9.5,0,
SP-01590,LINE-S2,120,230,South,Conductor,2021-11-03,2022-11-03,365,1,5.0,HI5,5.0,9.1,45.8,35.2,13.84,3,1985.0,38.1,7.9,80.6,29.9,36.7,6.8,18.3,0,coastal,d,20,7,moderate,1,0,0,300,2,vegetation,1,1,2.5,1,corrosion
SP-01590,LINE-S2,120,230,South,Damper,2021-11-03,,1244,0,2.72,HI2,0.7981,9.1,45.8,35.2,13.84,1,1985.0,38.1,7.9,80.6,29.9,36.7,6.8,18.3,0,coastal,d,20,7,moderate,1,0,0,300,0,vegetation,0,0,16.2,0,
SP-01590,LINE-S2,120,230,South,Spacer,2021-11-03,,1244,0,4.21,HI4,1.2352,9.1,45.8,35.2,13.84,1,1985.0,38.1,7.9,80.6,29.9,36.7,6.8,18.3,0,coastal,d,20,7,moderate,1,0,0,300,2,wind,1,1,29.5,0,
SP-01590,LINE-S2,120,230,South,Insulator,2021-11-03,,1244,0,5.0,HI5,1.467,9.1,45.8,35.2,13.84,3,1985.0,38.1,7.9,80.6,29.9,36.7,6.8,18.3,0,coastal,d,20,7,moderate,1,0,0,300,1,equipment_failure,0,1,7.3,0,
SP-01590,LINE-S2,120,230,South,Fittings,2021-11-03,,1244,0,1.44,HI1,0.4225,9.1,45.8,35.2,13.84,2,1985.0,38.1,7.9,80.6,29.9,36.7,6.8,18.3,0,coastal,d,20,7,moderate,1,0,0,300,0,vegetation,0,0,6.9,0,
SP-01590,LINE-S2,120,230,South,Arrester,2021-11-03,,1244,0,2.06,HI2,0.6044,9.1,45.8,35.2,13.84,1,1985.0,38.1,7.9,80.6,29.9,36.7,6.8,18.3,0,coastal,d,20,7,moderate,1,0,0,300,1,vegetation,0,1,72.0,0,
SP-01591,LINE-S2,121,230,South,Conductor,2020-10-22,,1621,0,1.73,HI1,0.3895,9.6,56.3,16.5,8.95,1,1619.2,30.1,3.3,85.9,29.9,37.2,5.4,30.1,0,coastal,d,30,5,moderate,1,0,0,250,0,vegetation,0,0,20.0,0,
SP-01591,LINE-S2,121,230,South,Damper,2020-10-22,2022-09-10,688,1,5.0,HI5,2.6526,9.6,56.3,16.5,8.95,1,1619.2,30.1,3.3,85.9,29.9,37.2,5.4,30.1,0,coastal,d,30,5,moderate,1,0,0,250,1,vegetation,0,1,15.3,1,corrosion
SP-01591,LINE-S2,121,230,South,Spacer,2020-10-22,2024-03-16,1241,1,5.0,HI5,1.4706,9.6,56.3,16.5,8.95,1,1619.2,30.1,3.3,85.9,29.9,37.2,5.4,30.1,0,coastal,d,30,5,moderate,1,0,0,250,3,wind,1,2,21.1,1,physical_damage
SP-01591,LINE-S2,121,230,South,Insulator,2020-10-22,,1621,0,5.0,HI5,1.1258,9.6,56.3,16.5,8.95,1,1619.2,30.1,3.3,85.9,29.9,37.2,5.4,30.1,0,coastal,d,30,5,moderate,1,0,0,250,0,lightning,0,0,34.4,0,
SP-01591,LINE-S2,121,230,South,Fittings,2020-10-22,2024-11-28,1498,1,5.0,HI5,1.2183,9.6,56.3,16.5,8.95,1,1619.2,30.1,3.3,85.9,29.9,37.2,5.4,30.1,0,coastal,d,30,5,moderate,1,0,0,250,1,vegetation,0,1,35.6,1,end_of_life
SP-01591,LINE-S2,121,230,South,Arrester,2020-10-22,2024-10-10,1449,1,5.0,HI5,1.2595,9.6,56.3,16.5,8.95,0,1619.2,30.1,3.3,85.9,29.9,37.2,5.4,30.1,0,coastal,d,30,5,moderate,1,0,0,250,4,lightning,2,2,24.2,1,overload
SP-01592,LINE-S2,122,230,South,Conductor,2018-11-09,,2334,0,5.0,HI5,0.7819,4.2,15.3,44.6,9.87,0,1514.5,33.1,7.3,89.6,29.5,38.2,9.9,25.8,0,coastal,d,20,4,minor,0,0,0,66,0,wind,0,0,11.3,0,
SP-01592,LINE-S2,122,230,South,Damper,2018-11-09,2022-12-14,1496,1,5.0,HI5,1.2199,4.2,15.3,44.6,9.87,1,1514.5,33.1,7.3,89.6,29.5,38.2,9.9,25.8,0,coastal,d,20,4,minor,0,0,0,66,2,vegetation,1,1,17.3,1,corrosion
SP-01592,LINE-S2,122,230,South,Spacer,2018-11-09,,2334,0,3.6,HI3,0.563,4.2,15.3,44.6,9.87,1,1514.5,33.1,7.3,89.6,29.5,38.2,9.9,25.8,0,coastal,d,20,4,minor,0,0,0,66,0,wind,0,0,29.4,0,
SP-01592,LINE-S2,122,230,South,Insulator,2018-11-09,,2334,0,5.0,HI5,0.7819,4.2,15.3,44.6,9.87,0,1514.5,33.1,7.3,89.6,29.5,38.2,9.9,25.8,0,coastal,d,20,4,minor,0,0,0,66,0,lightning,0,0,10.6,0,
SP-01592,LINE-S2,122,230,South,Fittings,2018-11-09,,2334,0,5.0,HI5,0.7819,4.2,15.3,44.6,9.87,0,1514.5,33.1,7.3,89.6,29.5,38.2,9.9,25.8,0,coastal,d,20,4,minor,0,0,0,66,1,vegetation,0,1,15.9,0,
SP-01592,LINE-S2,122,230,South,Arrester,2018-11-09,2023-12-12,1859,1,5.0,HI5,0.9817,4.2,15.3,44.6,9.87,1,1514.5,33.1,7.3,89.6,29.5,38.2,9.9,25.8,0,coastal,d,20,4,minor,0,0,0,66,2,lightning,1,1,6.1,1,lightning_damage
SP-01593,LINE-S2,123,230,South,Conductor,2018-10-05,,2369,0,3.69,HI3,0.5685,7.0,34.7,42.2,9.66,1,1551.9,33.5,4.8,93.1,27.0,36.4,6.5,16.4,0,coastal,d,20,3,minor,0,0,0,72,0,lightning,0,0,13.7,0,
SP-01593,LINE-S2,123,230,South,Damper,2018-10-05,,2369,0,5.0,HI5,0.7704,7.0,34.7,42.2,9.66,1,1551.9,33.5,4.8,93.1,27.0,36.4,6.5,16.4,0,coastal,d,20,3,minor,0,0,0,72,1,wind,0,1,16.6,0,
SP-01593,LINE-S2,123,230,South,Spacer,2018-10-05,,2369,0,5.0,HI5,0.7704,7.0,34.7,42.2,9.66,1,1551.9,33.5,4.8,93.1,27.0,36.4,6.5,16.4,0,coastal,d,20,3,minor,0,0,0,72,1,unknown,0,1,9.8,0,
SP-01593,LINE-S2,123,230,South,Insulator,2018-10-05,,2369,0,5.0,HI5,0.7704,7.0,34.7,42.2,9.66,1,1551.9,33.5,4.8,93.1,27.0,36.4,6.5,16.4,0,coastal,d,20,3,minor,0,0,0,72,0,equipment_failure,0,0,6.5,0,
SP-01593,LINE-S2,123,230,South,Fittings,2018-10-05,2024-04-09,2013,1,5.0,HI5,0.9066,7.0,34.7,42.2,9.66,1,1551.9,33.5,4.8,93.1,27.0,36.4,6.5,16.4,0,coastal,d,20,3,minor,0,0,0,72,3,wind,1,2,5.5,1,corrosion
SP-01593,LINE-S2,123,230,South,Arrester,2018-10-05,,2369,0,4.44,HI4,0.6841,7.0,34.7,42.2,9.66,2,1551.9,33.5,4.8,93.1,27.0,36.4,6.5,16.4,0,coastal,d,20,3,minor,0,0,0,72,2,wind,1,1,4.4,0,
SP-01594,LINE-S2,124,230,South,Conductor,2018-05-23,,2504,0,5.0,HI5,0.7288,3.3,15.5,32.3,8.0,1,2057.7,21.2,3.7,79.6,26.7,38.6,7.9,18.0,0,coastal,d,20,1,minor,0,0,0,691,1,wind,0,1,16.0,0,
SP-01594,LINE-S2,124,230,South,Damper,2018-05-23,,2504,0,5.0,HI5,0.7288,3.3,15.5,32.3,8.0,0,2057.7,21.2,3.7,79.6,26.7,38.6,7.9,18.0,0,coastal,d,20,1,minor,0,0,0,691,0,equipment_failure,0,0,13.4,0,
SP-01594,LINE-S2,124,230,South,Spacer,2018-05-23,,2504,0,5.0,HI5,0.7288,3.3,15.5,32.3,8.0,1,2057.7,21.2,3.7,79.6,26.7,38.6,7.9,18.0,0,coastal,d,20,1,minor,0,0,0,691,2,equipment_failure,1,1,25.2,0,
SP-01594,LINE-S2,124,230,South,Insulator,2018-05-23,,2504,0,5.0,HI5,0.7288,3.3,15.5,32.3,8.0,0,2057.7,21.2,3.7,79.6,26.7,38.6,7.9,18.0,0,coastal,d,20,1,minor,0,0,0,691,0,wind,0,0,27.3,0,
SP-01594,LINE-S2,124,230,South,Fittings,2018-05-23,2023-10-06,1962,1,5.0,HI5,0.9302,3.3,15.5,32.3,8.0,1,2057.7,21.2,3.7,79.6,26.7,38.6,7.9,18.0,0,coastal,d,20,1,minor,0,0,0,691,0,overload,0,0,7.9,0,corrosion
SP-01594,LINE-S2,124,230,South,Arrester,2018-05-23,,2504,0,3.47,HI3,0.5058,3.3,15.5,32.3,8.0,0,2057.7,21.2,3.7,79.6,26.7,38.6,7.9,18.0,0,coastal,d,20,1,minor,0,0,0,691,3,vegetation,2,1,12.7,0,
SP-01595,LINE-S2,125,230,South,Conductor,2021-05-15,,1416,0,2.88,HI2,0.7424,10.0,52.9,28.7,8.71,0,2390.4,38.0,6.1,87.1,26.6,39.0,8.2,27.0,0,coastal,d,25,1,minor,0,0,0,223,4,wind,2,2,20.8,0,
SP-01595,LINE-S2,125,230,South,Damper,2021-05-15,,1416,0,5.0,HI5,1.2888,10.0,52.9,28.7,8.71,0,2390.4,38.0,6.1,87.1,26.6,39.0,8.2,27.0,0,coastal,d,25,1,minor,0,0,0,223,1,wind,0,1,14.6,0,
SP-01595,LINE-S2,125,230,South,Spacer,2021-05-15,,1416,0,5.0,HI5,1.2888,10.0,52.9,28.7,8.71,1,2390.4,38.0,6.1,87.1,26.6,39.0,8.2,27.0,0,coastal,d,25,1,minor,0,0,0,223,0,equipment_failure,0,0,12.3,0,
SP-01595,LINE-S2,125,230,South,Insulator,2021-05-15,,1416,0,3.29,HI3,0.8481,10.0,52.9,28.7,8.71,0,2390.4,38.0,6.1,87.1,26.6,39.0,8.2,27.0,0,coastal,d,25,1,minor,0,0,0,223,2,vegetation,1,1,5.9,0,
SP-01595,LINE-S2,125,230,South,Fittings,2021-05-15,,1416,0,3.44,HI3,0.8867,10.0,52.9,28.7,8.71,1,2390.4,38.0,6.1,87.1,26.6,39.0,8.2,27.0,0,coastal,d,25,1,minor,0,0,0,223,1,overload,0,1,6.5,0,
SP-01595,LINE-S2,125,230,South,Arrester,2021-05-15,,1416,0,1.17,HI1,0.3016,10.0,52.9,28.7,8.71,0,2390.4,38.0,6.1,87.1,26.6,39.0,8.2,27.0,0,coastal,d,25,1,minor,0,0,0,223,1,lightning,0,1,6.4,0,
SP-01596,LINE-S2,126,230,South,Conductor,2019-03-15,,2208,0,4.63,HI4,0.7654,3.3,12.3,27.0,12.78,2,1515.1,28.0,7.2,89.9,30.6,37.9,9.0,25.2,0,coastal,d,20,0,none,0,0,0,208,0,wind,0,0,8.2,0,
SP-01596,LINE-S2,126,230,South,Damper,2019-03-15,,2208,0,5.0,HI5,0.8265,3.3,12.3,27.0,12.78,3,1515.1,28.0,7.2,89.9,30.6,37.9,9.0,25.2,0,coastal,d,20,0,none,0,0,0,208,1,wind,0,1,16.9,0,
SP-01596,LINE-S2,126,230,South,Spacer,2019-03-15,,2208,0,3.56,HI3,0.5885,3.3,12.3,27.0,12.78,0,1515.1,28.0,7.2,89.9,30.6,37.9,9.0,25.2,0,coastal,d,20,0,none,0,0,0,208,1,wind,0,1,4.1,0,
SP-01596,LINE-S2,126,230,South,Insulator,2019-03-15,,2208,0,5.0,HI5,0.8265,3.3,12.3,27.0,12.78,0,1515.1,28.0,7.2,89.9,30.6,37.9,9.0,25.2,0,coastal,d,20,0,none,0,0,0,208,2,overload,1,1,3.3,0,
SP-01596,LINE-S2,126,230,South,Fittings,2019-03-15,,2208,0,5.0,HI5,0.8265,3.3,12.3,27.0,12.78,1,1515.1,28.0,7.2,89.9,30.6,37.9,9.0,25.2,0,coastal,d,20,0,none,0,0,0,208,1,wind,0,1,10.1,0,
SP-01596,LINE-S2,126,230,South,Arrester,2019-03-15,,2208,0,5.0,HI5,0.8265,3.3,12.3,27.0,12.78,2,1515.1,28.0,7.2,89.9,30.6,37.9,9.0,25.2,0,coastal,d,20,0,none,0,0,0,208,3,equipment_failure,1,2,41.7,0,
SP-01597,LINE-S2,127,230,South,Conductor,2018-10-08,,2366,0,5.0,HI5,0.7713,9.2,32.3,38.9,8.42,0,2417.9,27.8,7.7,83.7,27.8,37.9,8.3,22.7,0,coastal,d,30,0,none,0,0,0,622,1,vegetation,0,1,11.0,0,
SP-01597,LINE-S2,127,230,South,Damper,2018-10-08,,2366,0,5.0,HI5,0.7713,9.2,32.3,38.9,8.42,1,2417.9,27.8,7.7,83.7,27.8,37.9,8.3,22.7,0,coastal,d,30,0,none,0,0,0,622,1,wind,0,1,7.7,0,
SP-01597,LINE-S2,127,230,South,Spacer,2018-10-08,,2366,0,5.0,HI5,0.7713,9.2,32.3,38.9,8.42,1,2417.9,27.8,7.7,83.7,27.8,37.9,8.3,22.7,0,coastal,d,30,0,none,0,0,0,622,0,wind,0,0,16.0,0,
SP-01597,LINE-S2,127,230,South,Insulator,2018-10-08,,2366,0,4.99,HI4,0.7698,9.2,32.3,38.9,8.42,0,2417.9,27.8,7.7,83.7,27.8,37.9,8.3,22.7,0,coastal,d,30,0,none,0,0,0,622,0,lightning,0,0,22.1,0,
SP-01597,LINE-S2,127,230,South,Fittings,2018-10-08,,2366,0,5.0,HI5,0.7713,9.2,32.3,38.9,8.42,0,2417.9,27.8,7.7,83.7,27.8,37.9,8.3,22.7,0,coastal,d,30,0,none,0,0,0,622,1,wind,0,1,12.0,0,
SP-01597,LINE-S2,127,230,South,Arrester,2018-10-08,2024-02-26,1967,1,5.0,HI5,0.9278,9.2,32.3,38.9,8.42,0,2417.9,27.8,7.7,83.7,27.8,37.9,8.3,22.7,0,coastal,d,30,0,none,0,0,0,622,4,vegetation,2,2,19.7,1,lightning_damage
SP-01598,LINE-S2,128,230,South,Conductor,2018-06-04,2021-11-23,1268,1,5.0,HI5,1.4393,3.9,16.5,39.0,8.81,1,1845.8,23.9,3.6,82.6,30.3,40.0,5.2,30.0,0,coastal,d,50,0,none,0,0,0,218,2,unknown,1,1,34.6,1,corrosion
SP-01598,LINE-S2,128,230,South,Damper,2018-06-04,2019-06-04,365,1,5.0,HI5,5.0,3.9,16.5,39.0,8.81,0,1845.8,23.9,3.6,82.6,30.3,40.0,5.2,30.0,0,coastal,d,50,0,none,0,0,0,218,0,equipment_failure,0,0,19.6,0,corrosion
SP-01598,LINE-S2,128,230,South,Spacer,2018-06-04,,2492,0,4.77,HI4,0.6987,3.9,16.5,39.0,8.81,0,1845.8,23.9,3.6,82.6,30.3,40.0,5.2,30.0,0,coastal,d,50,0,none,0,0,0,218,1,equipment_failure,0,1,8.2,0,
